Province,Region,Island Group,Municipality/City,Geographic Level,Country
Pampanga,Region III (Central Luzon),Luzon,Santa Ana,Municipality,Philippines
Pampanga,Region III (Central Luzon),Luzon,Santa Rita,Municipality,Philippines
Pampanga,Region III (Central Luzon),Luzon,Sasmuan,Municipality,Philippines
Pampanga,Region III (Central Luzon),Luzon,Sto. Tomas,Municipality,Philippines
Tarlac,Region III (Central Luzon),Luzon,Anao,Municipality,Philippines
Tarlac,Region III (Central Luzon),Luzon,Bamban,Municipality,Philippines
Tarlac,Region III (Central Luzon),Luzon,Camiling,Municipality,Philippines
Tarlac,Region III (Central Luzon),Luzon,Capas,Municipality,Philippines
Tarlac,Region III (Central Luzon),Luzon,City of Tarlac,Component_city,Philippines
Tarlac,Region III (Central Luzon),Luzon,Concepcion,Municipality,Philippines
Tarlac,Region III (Central Luzon),Luzon,Gerona,Municipality,Philippines
Tarlac,Region III (Central Luzon),Luzon,La Paz,Municipality,Philippines
Tarlac,Region III (Central Luzon),Luzon,Mayantoc,Municipality,Philippines
Tarlac,Region III (Central Luzon),Luzon,Moncada,Municipality,Philippines
Tarlac,Region III (Central Luzon),Luzon,Paniqui,Municipality,Philippines
Tarlac,Region III (Central Luzon),Luzon,Pura,Municipality,Philippines
Tarlac,Region III (Central Luzon),Luzon,Ramos,Municipality,Philippines
Tarlac,Region III (Central Luzon),Luzon,San Clemente,Municipality,Philippines
Tarlac,Region III (Central Luzon),Luzon,San Jose,Municipality,Philippines
Tarlac,Region III (Central Luzon),Luzon,San Manuel,Municipality,Philippines
Tarlac,Region III (Central Luzon),Luzon,Santa Ignacia,Municipality,Philippines
Tarlac,Region III (Central Luzon),Luzon,Victoria,Municipality,Philippines
Zambales,Region III (Central Luzon),Luzon,Botolan,Municipality,Philippines
Zambales,Region III (Central Luzon),Luzon,Cabangan,Municipality,Philippines
Zambales,Region III (Central Luzon),Luzon,Candelaria,Municipality,Philippines
Zambales,Region III (Central Luzon),Luzon,Castillejos,Municipality,Philippines
Zambales,Region III (Central Luzon),Luzon,Iba,Municipality,Philippines
Zambales,Region III (Central Luzon),Luzon,Masinloc,Municipality,Philippines
Zambales,Region III (Central Luzon),Luzon,Palauig,Municipality,Philippines
Zambales,Region III (Central Luzon),Luzon,San Antonio,Municipality,Philippines
Zambales,Region III (Central Luzon),Luzon,San Felipe,Municipality,Philippines
Zambales,Region III (Central Luzon),Luzon,San Marcelino,Municipality,Philippines
Zambales,Region III (Central Luzon),Luzon,San Narciso,Municipality,Philippines
Zambales,Region III (Central Luzon),Luzon,Santa Cruz,Municipality,Philippines
Zambales,Region III (Central Luzon),Luzon,Subic,Municipality,Philippines
Batangas,Region IV-A (CALABARZON),Luzon,Agoncillo,Municipality,Philippines
Batangas,Region IV-A (CALABARZON),Luzon,Alitagtag,Municipality,Philippines
Batangas,Region IV-A (CALABARZON),Luzon,Balayan,Municipality,Philippines
Batangas,Region IV-A (CALABARZON),Luzon,Balete,Municipality,Philippines
Batangas,Region IV-A (CALABARZON),Luzon,Batangas City,Component_city,Philippines
Batangas,Region IV-A (CALABARZON),Luzon,Bauan,Municipality,Philippines
Batangas,Region IV-A (CALABARZON),Luzon,Calatagan,Municipality,Philippines
Batangas,Region IV-A (CALABARZON),Luzon,City of Calaca,Component_city,Philippines
Batangas,Region IV-A (CALABARZON),Luzon,City of Lipa,Component_city,Philippines
Batangas,Region IV-A (CALABARZON),Luzon,City of Sto. Tomas,Component_city,Philippines
Batangas,Region IV-A (CALABARZON),Luzon,City of Tanauan,Component_city,Philippines
Batangas,Region IV-A (CALABARZON),Luzon,Cuenca,Municipality,Philippines
Batangas,Region IV-A (CALABARZON),Luzon,Ibaan,Municipality,Philippines
Batangas,Region IV-A (CALABARZON),Luzon,Laurel,Municipality,Philippines
Batangas,Region IV-A (CALABARZON),Luzon,Lemery,Municipality,Philippines
Batangas,Region IV-A (CALABARZON),Luzon,Lian,Municipality,Philippines
Batangas,Region IV-A (CALABARZON),Luzon,Lobo,Municipality,Philippines
Batangas,Region IV-A (CALABARZON),Luzon,Mabini,Municipality,Philippines
Batangas,Region IV-A (CALABARZON),Luzon,Malvar,Municipality,Philippines
Batangas,Region IV-A (CALABARZON),Luzon,Mataasnakahoy,Municipality,Philippines
Batangas,Region IV-A (CALABARZON),Luzon,Nasugbu,Municipality,Philippines
Batangas,Region IV-A (CALABARZON),Luzon,Padre Garcia,Municipality,Philippines
Batangas,Region IV-A (CALABARZON),Luzon,Rosario,Municipality,Philippines
Batangas,Region IV-A (CALABARZON),Luzon,San Jose,Municipality,Philippines
Batangas,Region IV-A (CALABARZON),Luzon,San Juan,Municipality,Philippines
Batangas,Region IV-A (CALABARZON),Luzon,San Luis,Municipality,Philippines
Batangas,Region IV-A (CALABARZON),Luzon,San Nicolas,Municipality,Philippines
Batangas,Region IV-A (CALABARZON),Luzon,San Pascual,Municipality,Philippines
Batangas,Region IV-A (CALABARZON),Luzon,Santa Teresita,Municipality,Philippines
Batangas,Region IV-A (CALABARZON),Luzon,Taal,Municipality,Philippines
Batangas,Region IV-A (CALABARZON),Luzon,Talisay,Municipality,Philippines
Batangas,Region IV-A (CALABARZON),Luzon,Taysan,Municipality,Philippines
Batangas,Region IV-A (CALABARZON),Luzon,Tingloy,Municipality,Philippines
Batangas,Region IV-A (CALABARZON),Luzon,Tuy,Municipality,Philippines
Cavite,Region IV-A (CALABARZON),Luzon,Alfonso,Municipality,Philippines
Cavite,Region IV-A (CALABARZON),Luzon,Amadeo,Municipality,Philippines
Cavite,Region IV-A (CALABARZON),Luzon,City of Bacoor,Component_city,Philippines
Cavite,Region IV-A (CALABARZON),Luzon,City of Carmona,Component_city,Philippines
Cavite,Region IV-A (CALABARZON),Luzon,City of Cavite,Component_city,Philippines
Cavite,Region IV-A (CALABARZON),Luzon,City of Dasmariñas,Component_city,Philippines
Cavite,Region IV-A (CALABARZON),Luzon,City of General Trias,Component_city,Philippines
Cavite,Region IV-A (CALABARZON),Luzon,City of Imus,Component_city,Philippines
Cavite,Region IV-A (CALABARZON),Luzon,City of Tagaytay,Component_city,Philippines
Cavite,Region IV-A (CALABARZON),Luzon,City of Trece Martires,Component_city,Philippines
Cavite,Region IV-A (CALABARZON),Luzon,Gen. Mariano Alvarez,Municipality,Philippines
Cavite,Region IV-A (CALABARZON),Luzon,General Emilio Aguinaldo,Municipality,Philippines
Cavite,Region IV-A (CALABARZON),Luzon,Indang,Municipality,Philippines
Cavite,Region IV-A (CALABARZON),Luzon,Kawit,Municipality,Philippines
Cavite,Region IV-A (CALABARZON),Luzon,Magallanes,Municipality,Philippines
Cavite,Region IV-A (CALABARZON),Luzon,Maragondon,Municipality,Philippines
Cavite,Region IV-A (CALABARZON),Luzon,Mendez,Municipality,Philippines
Cavite,Region IV-A (CALABARZON),Luzon,Naic,Municipality,Philippines
Cavite,Region IV-A (CALABARZON),Luzon,Noveleta,Municipality,Philippines
Cavite,Region IV-A (CALABARZON),Luzon,Rosario,Municipality,Philippines
Cavite,Region IV-A (CALABARZON),Luzon,Silang,Municipality,Philippines
Cavite,Region IV-A (CALABARZON),Luzon,Tanza,Municipality,Philippines
Cavite,Region IV-A (CALABARZON),Luzon,Ternate,Municipality,Philippines
Laguna,Region IV-A (CALABARZON),Luzon,Alaminos,Municipality,Philippines
Laguna,Region IV-A (CALABARZON),Luzon,Bay,Municipality,Philippines
Laguna,Region IV-A (CALABARZON),Luzon,Calauan,Municipality,Philippines
Laguna,Region IV-A (CALABARZON),Luzon,Cavinti,Municipality,Philippines
Laguna,Region IV-A (CALABARZON),Luzon,City of Biñan,Component_city,Philippines
Laguna,Region IV-A (CALABARZON),Luzon,City of Cabuyao,Component_city,Philippines
Laguna,Region IV-A (CALABARZON),Luzon,City of Calamba,Component_city,Philippines
Laguna,Region IV-A (CALABARZON),Luzon,City of San Pablo,Component_city,Philippines
Laguna,Region IV-A (CALABARZON),Luzon,City of San Pedro,Component_city,Philippines
Laguna,Region IV-A (CALABARZON),Luzon,City of Santa Rosa,Component_city,Philippines
Laguna,Region IV-A (CALABARZON),Luzon,Famy,Municipality,Philippines
Laguna,Region IV-A (CALABARZON),Luzon,Kalayaan,Municipality,Philippines
Laguna,Region IV-A (CALABARZON),Luzon,Liliw,Municipality,Philippines
Laguna,Region IV-A (CALABARZON),Luzon,Los Baños,Municipality,Philippines
Laguna,Region IV-A (CALABARZON),Luzon,Luisiana,Municipality,Philippines
Laguna,Region IV-A (CALABARZON),Luzon,Lumban,Municipality,Philippines
Laguna,Region IV-A (CALABARZON),Luzon,Mabitac,Municipality,Philippines
Laguna,Region IV-A (CALABARZON),Luzon,Magdalena,Municipality,Philippines
Laguna,Region IV-A (CALABARZON),Luzon,Majayjay,Municipality,Philippines
Laguna,Region IV-A (CALABARZON),Luzon,Nagcarlan,Municipality,Philippines
Laguna,Region IV-A (CALABARZON),Luzon,Paete,Municipality,Philippines
Laguna,Region IV-A (CALABARZON),Luzon,Pagsanjan,Municipality,Philippines
Laguna,Region IV-A (CALABARZON),Luzon,Pakil,Municipality,Philippines
Laguna,Region IV-A (CALABARZON),Luzon,Pangil,Municipality,Philippines
Laguna,Region IV-A (CALABARZON),Luzon,Pila,Municipality,Philippines
Laguna,Region IV-A (CALABARZON),Luzon,Rizal,Municipality,Philippines
Laguna,Region IV-A (CALABARZON),Luzon,Santa Cruz,Municipality,Philippines
Laguna,Region IV-A (CALABARZON),Luzon,Santa Maria,Municipality,Philippines
Laguna,Region IV-A (CALABARZON),Luzon,Siniloan,Municipality,Philippines
Laguna,Region IV-A (CALABARZON),Luzon,Victoria,Municipality,Philippines
Quezon,Region IV-A (CALABARZON),Luzon,Agdangan,Municipality,Philippines
Quezon,Region IV-A (CALABARZON),Luzon,Alabat,Municipality,Philippines
Quezon,Region IV-A (CALABARZON),Luzon,Atimonan,Municipality,Philippines
Quezon,Region IV-A (CALABARZON),Luzon,Buenavista,Municipality,Philippines
Quezon,Region IV-A (CALABARZON),Luzon,Burdeos,Municipality,Philippines
Quezon,Region IV-A (CALABARZON),Luzon,Calauag,Municipality,Philippines
Quezon,Region IV-A (CALABARZON),Luzon,Candelaria,Municipality,Philippines
Quezon,Region IV-A (CALABARZON),Luzon,Catanauan,Municipality,Philippines
Quezon,Region IV-A (CALABARZON),Luzon,City of Tayabas,Component_city,Philippines
Quezon,Region IV-A (CALABARZON),Luzon,Dolores,Municipality,Philippines
Quezon,Region IV-A (CALABARZON),Luzon,General Luna,Municipality,Philippines
Quezon,Region IV-A (CALABARZON),Luzon,General Nakar,Municipality,Philippines
Quezon,Region IV-A (CALABARZON),Luzon,Guinayangan,Municipality,Philippines
Quezon,Region IV-A (CALABARZON),Luzon,Gumaca,Municipality,Philippines
Quezon,Region IV-A (CALABARZON),Luzon,Infanta,Municipality,Philippines
Quezon,Region IV-A (CALABARZON),Luzon,Jomalig,Municipality,Philippines
Quezon,Region IV-A (CALABARZON),Luzon,Lopez,Municipality,Philippines
Quezon,Region IV-A (CALABARZON),Luzon,Lucban,Municipality,Philippines
Quezon,Region IV-A (CALABARZON),Luzon,Macalelon,Municipality,Philippines
Quezon,Region IV-A (CALABARZON),Luzon,Mauban,Municipality,Philippines
Quezon,Region IV-A (CALABARZON),Luzon,Mulanay,Municipality,Philippines
Quezon,Region IV-A (CALABARZON),Luzon,Padre Burgos,Municipality,Philippines
Quezon,Region IV-A (CALABARZON),Luzon,Pagbilao,Municipality,Philippines
Quezon,Region IV-A (CALABARZON),Luzon,Panukulan,Municipality,Philippines
Quezon,Region IV-A (CALABARZON),Luzon,Patnanungan,Municipality,Philippines
Quezon,Region IV-A (CALABARZON),Luzon,Perez,Municipality,Philippines
Quezon,Region IV-A (CALABARZON),Luzon,Pitogo,Municipality,Philippines
Quezon,Region IV-A (CALABARZON),Luzon,Plaridel,Municipality,Philippines
Quezon,Region IV-A (CALABARZON),Luzon,Polillo,Municipality,Philippines
Quezon,Region IV-A (CALABARZON),Luzon,Quezon,Municipality,Philippines
Quezon,Region IV-A (CALABARZON),Luzon,Real,Municipality,Philippines
Quezon,Region IV-A (CALABARZON),Luzon,Sampaloc,Municipality,Philippines
Quezon,Region IV-A (CALABARZON),Luzon,San Andres,Municipality,Philippines
Quezon,Region IV-A (CALABARZON),Luzon,San Antonio,Municipality,Philippines
Quezon,Region IV-A (CALABARZON),Luzon,San Francisco,Municipality,Philippines
Quezon,Region IV-A (CALABARZON),Luzon,San Narciso,Municipality,Philippines
Quezon,Region IV-A (CALABARZON),Luzon,Sariaya,Municipality,Philippines
Quezon,Region IV-A (CALABARZON),Luzon,Tagkawayan,Municipality,Philippines
Quezon,Region IV-A (CALABARZON),Luzon,Tiaong,Municipality,Philippines
Quezon,Region IV-A (CALABARZON),Luzon,Unisan,Municipality,Philippines
Rizal,Region IV-A (CALABARZON),Luzon,Angono,Municipality,Philippines
Rizal,Region IV-A (CALABARZON),Luzon,Baras,Municipality,Philippines
Rizal,Region IV-A (CALABARZON),Luzon,Binangonan,Municipality,Philippines
Rizal,Region IV-A (CALABARZON),Luzon,Cainta,Municipality,Philippines
Rizal,Region IV-A (CALABARZON),Luzon,Cardona,Municipality,Philippines
Rizal,Region IV-A (CALABARZON),Luzon,City of Antipolo,Component_city,Philippines
Rizal,Region IV-A (CALABARZON),Luzon,Jala-Jala,Municipality,Philippines
Rizal,Region IV-A (CALABARZON),Luzon,Morong,Municipality,Philippines
Rizal,Region IV-A (CALABARZON),Luzon,Pililla,Municipality,Philippines
Rizal,Region IV-A (CALABARZON),Luzon,Rodriguez,Municipality,Philippines
Rizal,Region IV-A (CALABARZON),Luzon,San Mateo,Municipality,Philippines
Rizal,Region IV-A (CALABARZON),Luzon,Tanay,Municipality,Philippines
Rizal,Region IV-A (CALABARZON),Luzon,Taytay,Municipality,Philippines
Rizal,Region IV-A (CALABARZON),Luzon,Teresa,Municipality,Philippines
Sulu,Region IX (Zamboanga Peninsula),Mindanao,Hadji Panglima Tahil,Municipality,Philippines
Sulu,Region IX (Zamboanga Peninsula),Mindanao,Indanan,Municipality,Philippines
Sulu,Region IX (Zamboanga Peninsula),Mindanao,Jolo,Municipality,Philippines
Sulu,Region IX (Zamboanga Peninsula),Mindanao,Kalingalan Caluang,Municipality,Philippines
Sulu,Region IX (Zamboanga Peninsula),Mindanao,Lugus,Municipality,Philippines
Sulu,Region IX (Zamboanga Peninsula),Mindanao,Luuk,Municipality,Philippines
Sulu,Region IX (Zamboanga Peninsula),Mindanao,Maimbung,Municipality,Philippines
Sulu,Region IX (Zamboanga Peninsula),Mindanao,Old Panamao,Municipality,Philippines
Sulu,Region IX (Zamboanga Peninsula),Mindanao,Omar,Municipality,Philippines
Sulu,Region IX (Zamboanga Peninsula),Mindanao,Pandami,Municipality,Philippines
Sulu,Region IX (Zamboanga Peninsula),Mindanao,Panglima Estino,Municipality,Philippines
Sulu,Region IX (Zamboanga Peninsula),Mindanao,Pangutaran,Municipality,Philippines
Sulu,Region IX (Zamboanga Peninsula),Mindanao,Parang,Municipality,Philippines
Sulu,Region IX (Zamboanga Peninsula),Mindanao,Pata,Municipality,Philippines
Sulu,Region IX (Zamboanga Peninsula),Mindanao,Patikul,Municipality,Philippines
Sulu,Region IX (Zamboanga Peninsula),Mindanao,Siasi,Municipality,Philippines
Sulu,Region IX (Zamboanga Peninsula),Mindanao,Talipao,Municipality,Philippines
Sulu,Region IX (Zamboanga Peninsula),Mindanao,Tapul,Municipality,Philippines
Sulu,Region IX (Zamboanga Peninsula),Mindanao,Tongkil,Municipality,Philippines
Zamboanga Sibugay,Region IX (Zamboanga Peninsula),Mindanao,Alicia,Municipality,Philippines
Zamboanga Sibugay,Region IX (Zamboanga Peninsula),Mindanao,Buug,Municipality,Philippines
Zamboanga Sibugay,Region IX (Zamboanga Peninsula),Mindanao,Diplahan,Municipality,Philippines
Zamboanga Sibugay,Region IX (Zamboanga Peninsula),Mindanao,Imelda,Municipality,Philippines
Zamboanga Sibugay,Region IX (Zamboanga Peninsula),Mindanao,Ipil,Municipality,Philippines
Zamboanga Sibugay,Region IX (Zamboanga Peninsula),Mindanao,Kabasalan,Municipality,Philippines
Zamboanga Sibugay,Region IX (Zamboanga Peninsula),Mindanao,Mabuhay,Municipality,Philippines
Zamboanga Sibugay,Region IX (Zamboanga Peninsula),Mindanao,Malangas,Municipality,Philippines
Zamboanga Sibugay,Region IX (Zamboanga Peninsula),Mindanao,Naga,Municipality,Philippines
Zamboanga Sibugay,Region IX (Zamboanga Peninsula),Mindanao,Olutanga,Municipality,Philippines
Zamboanga Sibugay,Region IX (Zamboanga Peninsula),Mindanao,Payao,Municipality,Philippines
Zamboanga Sibugay,Region IX (Zamboanga Peninsula),Mindanao,Roseller Lim,Municipality,Philippines
Zamboanga Sibugay,Region IX (Zamboanga Peninsula),Mindanao,Siay,Municipality,Philippines
Zamboanga Sibugay,Region IX (Zamboanga Peninsula),Mindanao,Talusan,Municipality,Philippines
Zamboanga Sibugay,Region IX (Zamboanga Peninsula),Mindanao,Titay,Municipality,Philippines
Zamboanga Sibugay,Region IX (Zamboanga Peninsula),Mindanao,Tungawan,Municipality,Philippines
Zamboanga del Norte,Region IX (Zamboanga Peninsula),Mindanao,Baliguian,Municipality,Philippines
Zamboanga del Norte,Region IX (Zamboanga Peninsula),Mindanao,City of Dapitan,Component_city,Philippines
Zamboanga del Norte,Region IX (Zamboanga Peninsula),Mindanao,City of Dipolog,Component_city,Philippines
Zamboanga del Norte,Region IX (Zamboanga Peninsula),Mindanao,Godod,Municipality,Philippines
Zamboanga del Norte,Region IX (Zamboanga Peninsula),Mindanao,Gutalac,Municipality,Philippines
Zamboanga del Norte,Region IX (Zamboanga Peninsula),Mindanao,Jose Dalman,Municipality,Philippines
Zamboanga del Norte,Region IX (Zamboanga Peninsula),Mindanao,Kalawit,Municipality,Philippines
Zamboanga del Norte,Region IX (Zamboanga Peninsula),Mindanao,Katipunan,Municipality,Philippines
Zamboanga del Norte,Region IX (Zamboanga Peninsula),Mindanao,La Libertad,Municipality,Philippines
Zamboanga del Norte,Region IX (Zamboanga Peninsula),Mindanao,Labason,Municipality,Philippines
Zamboanga del Norte,Region IX (Zamboanga Peninsula),Mindanao,Leon T. Postigo,Municipality,Philippines
Zamboanga del Norte,Region IX (Zamboanga Peninsula),Mindanao,Liloy,Municipality,Philippines
Zamboanga del Norte,Region IX (Zamboanga Peninsula),Mindanao,Manukan,Municipality,Philippines
Zamboanga del Norte,Region IX (Zamboanga Peninsula),Mindanao,Mutia,Municipality,Philippines
Zamboanga del Norte,Region IX (Zamboanga Peninsula),Mindanao,Piñan,Municipality,Philippines
Zamboanga del Norte,Region IX (Zamboanga Peninsula),Mindanao,Polanco,Municipality,Philippines
Zamboanga del Norte,Region IX (Zamboanga Peninsula),Mindanao,Pres. Manuel A. Roxas,Municipality,Philippines
Zamboanga del Norte,Region IX (Zamboanga Peninsula),Mindanao,Rizal,Municipality,Philippines
Zamboanga del Norte,Region IX (Zamboanga Peninsula),Mindanao,Salug,Municipality,Philippines
Zamboanga del Norte,Region IX (Zamboanga Peninsula),Mindanao,Sergio Osmeña Sr.,Municipality,Philippines
Zamboanga del Norte,Region IX (Zamboanga Peninsula),Mindanao,Siayan,Municipality,Philippines
Zamboanga del Norte,Region IX (Zamboanga Peninsula),Mindanao,Sibuco,Municipality,Philippines
Zamboanga del Norte,Region IX (Zamboanga Peninsula),Mindanao,Sibutad,Municipality,Philippines
Zamboanga del Norte,Region IX (Zamboanga Peninsula),Mindanao,Sindangan,Municipality,Philippines
Zamboanga del Norte,Region IX (Zamboanga Peninsula),Mindanao,Siocon,Municipality,Philippines
Zamboanga del Norte,Region IX (Zamboanga Peninsula),Mindanao,Sirawai,Municipality,Philippines
Zamboanga del Norte,Region IX (Zamboanga Peninsula),Mindanao,Tampilisan,Municipality,Philippines
Zamboanga del Sur,Region IX (Zamboanga Peninsula),Mindanao,Aurora,Municipality,Philippines
Zamboanga del Sur,Region IX (Zamboanga Peninsula),Mindanao,Bayog,Municipality,Philippines
Zamboanga del Sur,Region IX (Zamboanga Peninsula),Mindanao,City of Pagadian,Component_city,Philippines
Zamboanga del Sur,Region IX (Zamboanga Peninsula),Mindanao,Dimataling,Municipality,Philippines
Zamboanga del Sur,Region IX (Zamboanga Peninsula),Mindanao,Dinas,Municipality,Philippines
Zamboanga del Sur,Region IX (Zamboanga Peninsula),Mindanao,Dumalinao,Municipality,Philippines
Zamboanga del Sur,Region IX (Zamboanga Peninsula),Mindanao,Dumingag,Municipality,Philippines
Zamboanga del Sur,Region IX (Zamboanga Peninsula),Mindanao,Guipos,Municipality,Philippines
Zamboanga del Sur,Region IX (Zamboanga Peninsula),Mindanao,Josefina,Municipality,Philippines
Zamboanga del Sur,Region IX (Zamboanga Peninsula),Mindanao,Kumalarang,Municipality,Philippines
Zamboanga del Sur,Region IX (Zamboanga Peninsula),Mindanao,Labangan,Municipality,Philippines
Zamboanga del Sur,Region IX (Zamboanga Peninsula),Mindanao,Lakewood,Municipality,Philippines
Zamboanga del Sur,Region IX (Zamboanga Peninsula),Mindanao,Lapuyan,Municipality,Philippines
Zamboanga del Sur,Region IX (Zamboanga Peninsula),Mindanao,Mahayag,Municipality,Philippines
Zamboanga del Sur,Region IX (Zamboanga Peninsula),Mindanao,Margosatubig,Municipality,Philippines
Zamboanga del Sur,Region IX (Zamboanga Peninsula),Mindanao,Midsalip,Municipality,Philippines
Zamboanga del Sur,Region IX (Zamboanga Peninsula),Mindanao,Molave,Municipality,Philippines
Zamboanga del Sur,Region IX (Zamboanga Peninsula),Mindanao,Pitogo,Municipality,Philippines
Zamboanga del Sur,Region IX (Zamboanga Peninsula),Mindanao,Ramon Magsaysay,Municipality,Philippines
Zamboanga del Sur,Region IX (Zamboanga Peninsula),Mindanao,San Miguel,Municipality,Philippines
Zamboanga del Sur,Region IX (Zamboanga Peninsula),Mindanao,San Pablo,Municipality,Philippines
Zamboanga del Sur,Region IX (Zamboanga Peninsula),Mindanao,Sominot,Municipality,Philippines
Zamboanga del Sur,Region IX (Zamboanga Peninsula),Mindanao,Tabina,Municipality,Philippines
Zamboanga del Sur,Region IX (Zamboanga Peninsula),Mindanao,Tambulig,Municipality,Philippines
Zamboanga del Sur,Region IX (Zamboanga Peninsula),Mindanao,Tigbao,Municipality,Philippines
Zamboanga del Sur,Region IX (Zamboanga Peninsula),Mindanao,Tukuran,Municipality,Philippines
Zamboanga del Sur,Region IX (Zamboanga Peninsula),Mindanao,Vincenzo A. Sagun,Municipality,Philippines
Albay,Region V (Bicol Region),Luzon,Bacacay,Municipality,Philippines
Albay,Region V (Bicol Region),Luzon,Camalig,Municipality,Philippines
Albay,Region V (Bicol Region),Luzon,City of Legazpi,Component_city,Philippines
Albay,Region V (Bicol Region),Luzon,City of Ligao,Component_city,Philippines
Albay,Region V (Bicol Region),Luzon,City of Tabaco,Component_city,Philippines
Albay,Region V (Bicol Region),Luzon,Daraga,Municipality,Philippines
Albay,Region V (Bicol Region),Luzon,Guinobatan,Municipality,Philippines
Albay,Region V (Bicol Region),Luzon,Jovellar,Municipality,Philippines
Albay,Region V (Bicol Region),Luzon,Libon,Municipality,Philippines
Albay,Region V (Bicol Region),Luzon,Malilipot,Municipality,Philippines
Albay,Region V (Bicol Region),Luzon,Malinao,Municipality,Philippines
Albay,Region V (Bicol Region),Luzon,Manito,Municipality,Philippines
Albay,Region V (Bicol Region),Luzon,Oas,Municipality,Philippines
Albay,Region V (Bicol Region),Luzon,Pio Duran,Municipality,Philippines
Albay,Region V (Bicol Region),Luzon,Polangui,Municipality,Philippines
Albay,Region V (Bicol Region),Luzon,Rapu-Rapu,Municipality,Philippines
Albay,Region V (Bicol Region),Luzon,Santo Domingo,Municipality,Philippines
Albay,Region V (Bicol Region),Luzon,Tiwi,Municipality,Philippines
Camarines Norte,Region V (Bicol Region),Luzon,Basud,Municipality,Philippines
Camarines Norte,Region V (Bicol Region),Luzon,Capalonga,Municipality,Philippines
Camarines Norte,Region V (Bicol Region),Luzon,Daet,Municipality,Philippines
Camarines Norte,Region V (Bicol Region),Luzon,Jose Panganiban,Municipality,Philippines
Camarines Norte,Region V (Bicol Region),Luzon,Labo,Municipality,Philippines
Camarines Norte,Region V (Bicol Region),Luzon,Mercedes,Municipality,Philippines
Camarines Norte,Region V (Bicol Region),Luzon,Paracale,Municipality,Philippines
Camarines Norte,Region V (Bicol Region),Luzon,San Lorenzo Ruiz,Municipality,Philippines
Camarines Norte,Region V (Bicol Region),Luzon,San Vicente,Municipality,Philippines
Camarines Norte,Region V (Bicol Region),Luzon,Santa Elena,Municipality,Philippines
Camarines Norte,Region V (Bicol Region),Luzon,Talisay,Municipality,Philippines
Camarines Norte,Region V (Bicol Region),Luzon,Vinzons,Municipality,Philippines
Camarines Sur,Region V (Bicol Region),Luzon,Baao,Municipality,Philippines
Camarines Sur,Region V (Bicol Region),Luzon,Balatan,Municipality,Philippines
Camarines Sur,Region V (Bicol Region),Luzon,Bato,Municipality,Philippines
Camarines Sur,Region V (Bicol Region),Luzon,Bombon,Municipality,Philippines
Camarines Sur,Region V (Bicol Region),Luzon,Buhi,Municipality,Philippines
Camarines Sur,Region V (Bicol Region),Luzon,Bula,Municipality,Philippines
Camarines Sur,Region V (Bicol Region),Luzon,Cabusao,Municipality,Philippines
Camarines Sur,Region V (Bicol Region),Luzon,Calabanga,Municipality,Philippines
Camarines Sur,Region V (Bicol Region),Luzon,Camaligan,Municipality,Philippines
Camarines Sur,Region V (Bicol Region),Luzon,Canaman,Municipality,Philippines
Camarines Sur,Region V (Bicol Region),Luzon,Caramoan,Municipality,Philippines
Camarines Sur,Region V (Bicol Region),Luzon,City of Iriga,Component_city,Philippines
Camarines Sur,Region V (Bicol Region),Luzon,City of Naga,Independent_component_city,Philippines
Camarines Sur,Region V (Bicol Region),Luzon,Del Gallego,Municipality,Philippines
Camarines Sur,Region V (Bicol Region),Luzon,Gainza,Municipality,Philippines
Camarines Sur,Region V (Bicol Region),Luzon,Garchitorena,Municipality,Philippines
Camarines Sur,Region V (Bicol Region),Luzon,Goa,Municipality,Philippines
Camarines Sur,Region V (Bicol Region),Luzon,Lagonoy,Municipality,Philippines
Camarines Sur,Region V (Bicol Region),Luzon,Libmanan,Municipality,Philippines
Camarines Sur,Region V (Bicol Region),Luzon,Lupi,Municipality,Philippines
Camarines Sur,Region V (Bicol Region),Luzon,Magarao,Municipality,Philippines
Camarines Sur,Region V (Bicol Region),Luzon,Milaor,Municipality,Philippines
Camarines Sur,Region V (Bicol Region),Luzon,Minalabac,Municipality,Philippines
Camarines Sur,Region V (Bicol Region),Luzon,Nabua,Municipality,Philippines
Camarines Sur,Region V (Bicol Region),Luzon,Ocampo,Municipality,Philippines
Camarines Sur,Region V (Bicol Region),Luzon,Pamplona,Municipality,Philippines
Camarines Sur,Region V (Bicol Region),Luzon,Pasacao,Municipality,Philippines
Camarines Sur,Region V (Bicol Region),Luzon,Pili,Municipality,Philippines
Camarines Sur,Region V (Bicol Region),Luzon,Presentacion,Municipality,Philippines
Camarines Sur,Region V (Bicol Region),Luzon,Ragay,Municipality,Philippines
Camarines Sur,Region V (Bicol Region),Luzon,Sagñay,Municipality,Philippines
Camarines Sur,Region V (Bicol Region),Luzon,San Fernando,Municipality,Philippines
Camarines Sur,Region V (Bicol Region),Luzon,San Jose,Municipality,Philippines
Camarines Sur,Region V (Bicol Region),Luzon,Sipocot,Municipality,Philippines
Camarines Sur,Region V (Bicol Region),Luzon,Siruma,Municipality,Philippines
Camarines Sur,Region V (Bicol Region),Luzon,Tigaon,Municipality,Philippines
Camarines Sur,Region V (Bicol Region),Luzon,Tinambac,Municipality,Philippines
Catanduanes,Region V (Bicol Region),Luzon,Bagamanoc,Municipality,Philippines
